plasmid	contig	contig_len
GP_Isolated_0	Contig:103:7.68737	487
GP_Isolated_1	Contig:107:7.1309	868
GP_Isolated_2	Contig:108:6.0233	1951
GP_Isolated_3	Contig:117:10.4954	3064
GP_Isolated_4	Contig:11:11.0417	955
GP_unb_1	Contig:126:174.723	7968
GP_Isolated_5	Contig:145:8.39572	581
GP_Isolated_6	Contig:161:10.4153	1219
GP_Isolated_7	Contig:181:7.94601	1261
GP_0	Contig:1:211.243:Circ	8731
GP_Isolated_8	Contig:203:9.15113	1436
GP_Isolated_9	Contig:220:5.88045	639
GP_Isolated_10	Contig:230:8.75	592
GP_Isolated_11	Contig:231:7.25795	586
GP_Isolated_12	Contig:280:5.32389	832
GP_unb_2	Contig:282:10.6844	1856
GP_Isolated_13	Contig:291:9.5026	1172
GP_Isolated_14	Contig:296:6.04572	698
GP_Isolated_15	Contig:298:12.8446	1802
GP_1	Contig:2:1184.12:Circ	1967
GP_Isolated_16	Contig:304:13.5115	937
GP_Isolated_17	Contig:305:7.61405	1458
GP_Isolated_18	Contig:313:14.582	1051
GP_Isolated_19	Contig:317:12.5273	2239
GP_Isolated_20	Contig:318:6.98968	698
GP_Isolated_21	Contig:323:9.35336	1135
GP_Isolated_22	Contig:340:11.5293	1250
GP_Isolated_23	Contig:342:8.24902	1301
GP_Isolated_24	Contig:350:8.55641	1580
GP_Isolated_25	Contig:360:5.44172	672
GP_Isolated_26	Contig:372:8.9735	737
GP_Isolated_27	Contig:377:11.9934	2434
GP_Isolated_28	Contig:378:9.11728	813
GP_Isolated_29	Contig:384:6.97323	954
GP_2	Contig:3:246.889:Circ	6477
GP_Isolated_30	Contig:404:5.92638	509
GP_Isolated_31	Contig:424:7.20873	547
GP_Isolated_32	Contig:435:11.2709	1659
GP_Isolated_33	Contig:43:9.16402	587
GP_Isolated_34	Contig:476:6.95852	912
GP_Isolated_35	Contig:49:11.1486	1864
GP_3	Contig:4:251.112:Circ	4360
GP_Isolated_36	Contig:515:11.567	1221
GP_unb_3	Contig:61:40.7154	3760
GP_Isolated_37	Contig:72:4.58476	952
GP_Isolated_38	Contig:91:6.67622	718
GP_Isolated_39	Contig:92:5.28157	1572
